gpu_name RTX_3090
mean_duration 6.368648138999939
relevance_pass_rate 0.768
bert_raw_avg -0.018743324168026397
bert_pass_rate 0.784
mpnet_raw_avg 0.5688993272772059
mpnet_pass_rate 0.8
dpo_mean -10.429625
dpo_norm_mean 0.3681409013271332
rlhf_mean -0.7379821745920926
rlhf_mean_norm 0.4738773770332336
reciprocate_reward_mean -2.6062251726786294
reciprocate_reward_mean_norm -2.6062251726786294
