gpu_name RTX_4090
mean_duration 2.702311402343564
relevance_pass_rate 0.6893748790400619
bert_raw_avg -0.023077489864618224
bert_pass_rate 0.696922779175537
mpnet_raw_avg 0.508765931303669
mpnet_pass_rate 0.7395006773756532
dpo_mean -13.11771443173021
dpo_norm_mean 0.26087525486946106
rlhf_mean -0.19578835693512137
rlhf_mean_norm 0.23345082998275757
reciprocate_reward_mean 1.2507596473758105
reciprocate_reward_mean_norm 0.3248719573020935
total_reward 0.19879586479293324
total_reward 0.19879586479293324
total_reward_excluding_relevance 0.288371205329895
