gpu_name RTX_4090
mean_duration 3.0066978136698403
relevance_pass_rate 0.642570281124498
bert_raw_avg -0.02367615431966068
bert_pass_rate 0.6586345381526104
mpnet_raw_avg 0.49156241827592045
mpnet_pass_rate 0.7469879518072289
dpo_mean -13.02652798694779
dpo_norm_mean 0.3165636279257426
rlhf_mean -0.4000120522344745
rlhf_mean_norm 0.24012047938074932
reciprocate_reward_mean 0.23609771728515624
reciprocate_reward_mean_norm 0.21977212151370373
total_reward 0.16510773701036446
total_reward_excluding_relevance 0.2569489157223797
